,LAENGE_LAENGSTES_WORT,ID
5477,16,46752
5478,16,46752
5479,16,46752
5480,16,46752
5481,13,273444
5482,13,273444
5483,13,273444
5484,13,273444
5485,13,273444
5486,13,273444
5487,13,273444
5488,13,273444
5489,13,273444
5490,11,760
5491,11,760
5492,11,760
5493,11,760
5494,11,760
5495,11,760
5496,11,760
5497,11,760
5498,11,760
5499,11,760
5500,11,760
5501,11,760
5502,11,760
5503,11,760
5504,11,760
5505,11,760
5506,11,760
5507,11,760
5508,11,760
5509,12,17257
5510,12,17257
5511,11,5411
5512,11,5411
5513,11,5411
5514,11,5411
5515,11,5411
5516,11,5411
5517,16,676533
5518,16,676533
5519,16,676533
5520,16,676533
5521,16,676533
5522,16,676533
5523,16,676533
5524,16,676533
5525,12,5865
5526,12,5865
5527,12,5865
5528,12,5865
5529,12,5865
5530,12,5865
5531,12,5865
5532,12,5865
5533,12,5865
5534,12,5865
5535,10,15834
5536,10,15834
5537,10,15834
5538,10,15834
5539,11,1410134
5540,11,1410134
5541,11,1410134
5542,13,1195114
5543,13,1195114
5544,13,1195114
5545,13,1195114
5546,13,1195114
5547,13,1195114
5548,13,1195114
5549,13,1195114
5550,13,1195114
5551,13,1195114
5552,13,1195114
5553,13,1195114
5554,13,1195114
5555,13,1195114
5556,13,1195114
5557,13,1195114
5558,13,1195114
5559,13,1195114
5560,13,1195114
5561,13,1195114
5562,13,1195114
5563,13,1195114
5564,13,1195114
5565,13,1195114
5566,13,1195114
5567,13,1195114
5568,13,1195114
5569,13,1195114
5570,13,1195114
5571,13,1195114
5572,13,1195114
5573,13,1195114
5574,12,419388
5575,12,419388
5576,12,419388
5577,12,419388
5578,12,419388
5579,12,419388
5580,12,419388
5581,12,419388
5582,12,419388
5583,12,419388
5584,12,419388
5585,12,419388
5586,12,419388
5587,16,208072
5588,16,208072
5589,16,208072
5590,16,208072
5591,16,208072
5592,16,208072
5593,16,208072
5594,12,58580
5595,12,58580
5596,12,58580
5597,12,58580
5598,12,58580
5599,13,133685
5600,13,133685
5601,13,133685
5602,13,133685
5603,13,133685
5604,13,133685
5605,13,133685
5606,13,133685
5607,13,133685
5608,13,133685
5609,13,133685
5610,13,133685
5611,13,133685
5612,12,32862
5613,12,32862
5614,12,32862
5615,12,32862
5616,11,1505481
5617,12,319452
5618,12,319452
5619,12,319452
5620,12,319452
5621,12,319452
5622,12,319452
5623,12,319452
5624,12,319452
5625,12,319452
5626,12,319452
5627,12,319452
5628,12,319452
5629,12,319452
5630,12,319452
5631,12,319452
5632,12,319452
5633,12,319452
5634,12,319452
5635,12,319452
5636,12,319452
5637,12,319452
5638,12,319452
5639,12,319452
5640,12,319452
5641,12,319452
5642,12,319452
5643,12,319452
5644,12,319452
5645,12,319452
5646,12,319452
5647,12,319452
5648,12,319452
5649,12,319452
5650,12,319452
5651,12,319452
5652,16,47555
5653,16,47555
5654,16,47555
5655,16,47555
5656,16,47555
5657,16,47555
5658,16,47555
5659,16,47555
5660,16,47555
5661,16,47555
5662,10,4164
5663,10,4164
5664,10,4164
5665,12,1288533
5666,12,1288533
5667,12,1288533
5668,12,1288533
5669,12,1288533
5670,12,1288533
5671,12,1288533
5672,12,1288533
5673,12,1288533
5674,12,1288533
5675,12,1288533
5676,12,1288533
5677,12,1288533
5678,12,1288533
5679,12,1288533
5680,12,1288533
5681,12,1288533
5682,12,1288533
5683,12,1288533
5684,12,1288533
5685,12,1288533
5686,12,1288533
5687,12,1288533
5688,12,1288533
5689,12,1288533
5690,12,1288533
5691,12,1288533
5692,12,1288533
5693,12,1288533
5694,12,1288533
5695,13,1181415
5696,13,1181415
5697,13,1181415
5698,13,1181415
5699,13,1181415
5700,13,1181415
5701,13,1181415
5702,13,1181415
5703,13,1181415
5704,13,1181415
5705,13,1181415
5706,13,1181415
5707,16,1193635
5708,16,1193635
5709,16,1193635
5710,16,1193635
5711,16,1193635
5712,16,1193635
5713,16,1193635
5714,16,1193635
5715,16,1193635
5716,16,1193635
5717,16,1193635
5718,16,1193635
5719,16,1193635
5720,16,1193635
5721,16,1193635
5722,16,1193635
5723,16,1193635
5724,16,1193635
5725,16,1193635
5726,16,1193635
5727,16,1193635
5728,16,1193635
5729,16,1193635
5730,16,1193635
5731,16,1193635
5732,16,1193635
5733,16,1193635
5734,10,57914
5735,14,721230
5736,14,721230
5737,14,721230
5738,14,721230
5739,14,721230
5740,14,721230
5741,12,243970
5742,12,243970
5743,12,243970
5744,12,243970
5745,10,76465
5746,10,76465
5747,10,76465
5748,10,76465
5749,10,76465
5750,10,76465
5751,10,76465
5752,10,76465
5753,10,76465
5754,16,192849
5755,16,192849
5756,16,192849
5757,16,192849
5758,16,192849
5759,14,151550
5760,14,151550
5761,14,151550
5762,14,151550
5763,14,151550
5764,14,151550
5765,14,151550
5766,14,151550
5767,14,151550
5768,14,151550
5769,14,151550
5770,14,151550
5771,14,151550
5772,14,151550
5773,13,2119
5774,13,2119
5775,13,2119
5776,13,2119
5777,13,2119
5778,13,2119
5779,13,2119
5780,13,2119
5781,13,2119
5782,13,2119
5783,13,2119
5784,13,2119
5785,13,2119
5786,13,2119
5787,13,2119
5788,13,2119
5789,12,104926
5790,12,104926
5791,12,104926
5792,12,104926
5793,12,104926
5794,12,104926
5795,12,104926
5796,12,104926
5797,12,104926
5798,13,628761
5799,16,9800
5800,16,9800
5801,16,9800
5802,16,9800
5803,16,9800
5804,16,9800
5805,16,9800
5806,16,9800
5807,16,9800
5808,16,9800
5809,14,9807
5810,14,9807
5811,14,9807
5812,14,9807
5813,14,9807
5814,14,9807
5815,14,9807
5816,14,9807
5817,19,416918
5818,19,416918
5819,13,17528
5820,13,17528
5821,13,17528
5822,13,17528
5823,13,17528
5824,13,17528
5825,13,17528
5826,13,17528
5827,19,88563
5828,19,88563
5829,19,88563
5830,19,88563
5831,19,88563
5832,19,88563
5833,19,88563
5834,19,88563
5835,19,88563
5836,19,88563
5837,19,88563
5838,19,88563
5839,19,88563
5840,19,88563
5841,19,88563
5842,19,88563
5843,19,88563
5844,19,88563
5845,19,88563
5846,19,88563
5847,15,17497
5848,15,17497
5849,15,17497
5850,15,17497
5851,15,17497
5852,15,17497
5853,15,17497
5854,15,17497
5855,15,17497
5856,15,17497
5857,15,17497
5858,15,17497
5859,15,17497
5860,15,17497
5861,15,17497
5862,15,17497
5863,15,17497
5864,15,17497
5865,12,9799
5866,12,9799
5867,12,9799
5868,12,9799
5869,12,9799
5870,12,9799
5871,16,9815
5872,16,9815
5873,16,9815
5874,16,9815
5875,16,9815
5876,16,9815
5877,16,9815
5878,16,9815
5879,19,9285
5880,19,9285
5881,19,9285
5882,19,9285
5883,19,9285
5884,19,9285
5885,11,5169
5886,11,5169
5887,11,5169
5888,11,5169
5889,11,5169
5890,11,5169
5891,11,5169
5892,11,5169
5893,11,96437
5894,11,96437
5895,11,96437
5896,11,96437
5897,11,96437
5898,11,96437
5899,11,5566
5900,11,5566
5901,11,5566
5902,11,5566
5903,13,23019
5904,13,23019
5905,13,23019
5906,13,23019
5907,13,23019
5908,13,23019
5909,11,2247913
5910,11,2247913
5911,11,2247913
5912,13,4953
5913,13,4953
5914,13,4953
5915,13,4953
5916,13,4953
5917,13,4953
5918,13,4953
5919,13,4953
5920,13,4953
5921,9,364564
5922,9,364564
5923,9,364564
5924,12,26566
5925,12,26566
5926,12,26566
5927,12,26566
5928,12,26566
5929,12,26566
5930,12,26566
5931,12,26566
5932,12,26566
5933,12,26566
5934,12,26566
5935,12,26566
5936,12,26566
5937,12,26566
5938,12,26566
5939,12,26566
5940,12,26566
5941,12,26566
5942,12,26566
5943,12,26566
5944,12,26566
5945,9,84079
5946,13,64154
5947,13,64154
5948,12,869
5949,12,869
5950,12,869
5951,12,869
5952,12,869
5953,12,869
5954,12,869
5955,12,869
5956,12,869
5957,12,869
5958,12,869
5959,12,869
5960,12,869
5961,12,869
5962,12,869
5963,12,869
5964,12,869
5965,12,869
5966,12,869
5967,12,869
5968,12,869
5969,12,869
5970,12,869
5971,12,869
5972,12,869
5973,12,869
5974,12,869
5975,12,869
5976,12,869
5977,12,869
5978,12,869
5979,12,869
5980,12,869
5981,12,869
5982,12,869
5983,12,869
5984,11,899
5985,11,899
5986,11,899
5987,11,899
5988,11,899
5989,11,899
5990,11,899
5991,11,899
5992,11,899
5993,11,899
5994,11,899
5995,11,899
5996,11,899
5997,11,899
5998,11,899
5999,11,899
6000,11,899
6001,11,899
6002,11,899
6003,11,899
6004,13,3747
6005,13,3747
6006,13,3747
6007,13,3747
6008,13,3747
6009,13,3747
6010,13,3747
6011,13,3747
6012,12,4035
6013,12,4035
6014,12,4035
6015,12,4035
6016,12,4035
6017,12,4035
6018,12,4035
6019,12,4035
6020,12,4035
6021,12,4035
6022,12,4035
6023,12,4035
6024,12,4035
6025,12,4035
6026,12,4035
6027,12,4035
6028,13,5080
6029,13,5080
6030,13,5080
6031,13,5080
6032,15,421561
6033,13,117634
6034,13,117634
6035,13,117634
6036,13,117634
6037,13,117634
6038,13,117634
6039,13,117634
6040,12,43907
6041,12,43907
6042,12,43907
6043,13,17540
6044,13,17540
6045,13,17540
6046,13,17540
6047,12,437
6048,12,437
6049,12,437
6050,12,437
6051,12,437
6052,12,437
6053,12,437
6054,12,437
6055,12,437
6056,12,437
6057,12,437
6058,12,437
6059,12,437
6060,12,437
6061,12,437
6062,12,437
6063,12,437
6064,12,437
6065,13,17493
6066,13,17493
6067,13,17493
6068,13,17493
6069,13,17493
6070,13,17493
6071,13,17493
6072,13,17493
6073,13,17493
6074,13,17493
6075,13,17493
6076,13,17493
6077,13,17493
6078,13,17493
6079,13,17493
6080,13,17493
6081,13,17493
6082,13,17493
6083,13,17493
6084,14,209598
6085,14,209598
6086,14,209598
6087,14,209598
6088,13,402824
6089,13,402824
6090,13,402824
6091,18,7325
6092,18,7325
6093,18,7325
6094,18,7325
6095,18,7325
6096,18,7325
6097,18,7325
6098,18,7325
6099,18,7325
6100,18,7325
6101,18,7325
6102,18,7325
6103,18,7325
6104,18,7325
6105,18,7325
6106,12,176894
6107,15,155855
6108,15,155855
6109,15,155855
6110,15,155855
6111,15,155855
6112,14,3578
6113,14,3578
6114,14,3578
6115,14,3578
6116,14,3578
6117,14,3578
6118,14,3578
6119,14,3578
6120,14,3578
6121,14,3578
6122,16,1235664
6123,11,837453
6124,11,837453
6125,11,837453
6126,15,750141
6127,11,15460
6128,11,15460
6129,11,15460
6130,11,15460
6131,11,15460
6132,11,15460
6133,11,15460
6134,11,15460
6135,11,15460
6136,13,17507
6137,13,17507
6138,13,17507
6139,13,17507
6140,13,17507
6141,13,17507
6142,13,17507
6143,13,17507
6144,13,17507
6145,13,17507
6146,13,17507
6147,12,43146
6148,12,43146
6149,12,43146
6150,12,43146
6151,12,43146
6152,12,43146
6153,12,43146
6154,12,43146
6155,12,43146
6156,12,43146
6157,12,43146
6158,12,43146
6159,12,43146
6160,12,43146
6161,12,43146
6162,12,43146
6163,12,43146
6164,12,43146
6165,16,114913
6166,12,685582
6167,10,14824
6168,10,14824
6169,10,14824
6170,10,14824
6171,10,14824
6172,10,14824
6173,10,14824
6174,10,14824
6175,10,14824
6176,10,14824
6177,10,14824
6178,10,14824
6179,10,14824
6180,10,14824
6181,10,14824
6182,10,14824
6183,10,14824
6184,10,14824
6185,10,14824
6186,10,14824
6187,10,14824
6188,10,14824
6189,10,14824
6190,10,14824
6191,10,14824
6192,10,14824
6193,12,499
6194,12,499
6195,12,499
6196,12,499
6197,12,499
6198,12,499
6199,12,499
6200,12,499
6201,12,499
6202,12,499
6203,12,499
6204,12,499
6205,12,499
6206,12,499
6207,12,499
6208,12,499
6209,12,499
6210,12,499
6211,12,499
6212,12,499
6213,12,499
6214,12,499
6215,12,499
6216,12,499
6217,12,499
6218,12,499
6219,12,499
6220,12,499
6221,12,23015
6222,12,23015
6223,11,8637
6224,11,8637
6225,11,8637
6226,11,8637
6227,11,8637
6228,11,8637
6229,11,8637
6230,11,8637
6231,11,8637
6232,11,8637
6233,11,8637
6234,11,8637
6235,11,8637
6236,11,8637
6237,11,8637
6238,11,8637
6239,11,8637
6240,11,8637
6241,11,8637
6242,17,1474938
6243,17,1474938
6244,17,1474938
6245,17,1474938
6246,17,1474938
6247,17,1474938
6248,17,1474938
6249,17,1474938
6250,17,1474938
6251,17,1474938
6252,17,1474938
6253,17,1474938
6254,17,1474938
6255,17,1474938
6256,17,1474938
6257,17,1474938
6258,11,191984
6259,11,191984
6260,11,191984
6261,11,191984
6262,12,113500
6263,12,113500
6264,12,113500
6265,12,113500
6266,12,15368
6267,12,15368
6268,12,15368
6269,12,15368
6270,12,15368
6271,12,15368
6272,12,15368
6273,12,15368
6274,12,15368
6275,14,2862
6276,14,2862
6277,14,2862
6278,14,2862
6279,14,2862
6280,14,2862
6281,14,2862
6282,14,2862
6283,14,2862
6284,14,2862
6285,14,2862
6286,12,191999
6287,12,191999
6288,12,191999
6289,12,191999
6290,11,256610
6291,10,1043442
6292,12,18744
6293,12,18744
6294,12,18744
6295,12,18744
6296,12,18744
6297,12,18744
6298,12,18744
6299,12,18744
6300,12,18744
6301,12,18744
6302,12,18744
6303,12,18744
6304,12,18744
6305,12,18744
6306,13,74886
6307,13,3316
6308,13,3316
6309,13,3316
6310,13,3316
6311,13,3316
6312,13,3316
6313,13,3316
6314,13,3316
6315,13,3316
6316,13,3316
6317,13,3316
6318,13,3316
6319,13,3316
6320,13,3316
6321,13,3316
6322,13,3316
6323,17,1571055
6324,17,4782
6325,17,4782
6326,17,4782
6327,17,4782
6328,17,4782
6329,17,4782
6330,12,68220
6331,12,68220
6332,12,68220
6333,12,68220
6334,12,68220
6335,12,68220
6336,12,68220
6337,15,1581187
6338,15,1581187
6339,15,1581187
6340,15,1581187
6341,15,1581187
6342,15,1581187
6343,15,1581187
6344,12,97985
6345,12,97985
6346,12,22609
6347,12,22609
6348,12,22609
6349,12,22609
6350,12,22609
6351,12,22609
6352,12,22609
6353,12,22609
6354,12,22609
6355,10,1058524
6356,10,1058524
6357,10,1058524
6358,10,1058524
6359,10,1058524
6360,10,1058524
6361,10,1058524
6362,10,1058524
6363,12,86133
6364,12,86133
6365,12,86133
6366,10,22606
6367,10,22606
6368,10,22606
6369,10,22606
6370,10,22606
6371,10,22606
6372,10,22606
6373,10,22606
6374,10,22606
6375,10,22606
6376,10,9804
6377,10,9804
6378,10,9804
6379,10,9804
6380,10,9804
6381,10,9804
6382,10,9804
6383,10,9804
6384,10,9804
6385,10,9804
6386,10,9804
6387,13,1513383
6388,10,6424
6389,10,6424
6390,10,6424
6391,10,6424
6392,10,6424
6393,10,6424
6394,10,6424
6395,10,6424
6396,10,6424
6397,10,6424
6398,10,6424
6399,10,6424
6400,10,6424
6401,10,6424
6402,10,6424
6403,10,6424
6404,10,6424
6405,10,3266
6406,10,3266
6407,10,3266
6408,10,3266
6409,10,3266
6410,10,3266
6411,10,3266
6412,10,3266
6413,10,3266
6414,10,3266
6415,10,3266
6416,10,3266
6417,10,3266
6418,10,3266
6419,10,3266
6420,10,3266
6421,15,3926
6422,15,3926
6423,15,3926
6424,15,3926
6425,12,8597
6426,12,8597
6427,12,8597
6428,12,8597
6429,12,8597
6430,12,8597
6431,12,8597
6432,12,8597
6433,12,8597
6434,12,8597
6435,12,8597
6436,12,8597
6437,12,8597
6438,12,8597
6439,12,8597
6440,12,8597
6441,16,119532
6442,16,119532
6443,16,119532
6444,16,119532
6445,16,119532
6446,15,111421
6447,15,111421
6448,14,2214295
6449,18,6232
6450,18,6232
6451,18,6232
6452,18,6232
6453,18,6232
6454,18,6232
6455,18,6232
6456,10,8667
6457,10,8667
6458,10,8667
6459,10,8667
6460,10,8667
6461,10,8667
6462,10,8667
6463,10,8667
6464,10,8667
6465,10,8667
6466,10,8667
6467,10,8667
6468,12,757
6469,12,757
6470,12,757
6471,12,757
6472,12,757
6473,12,757
6474,12,757
6475,12,757
6476,12,757
6477,12,757
6478,12,757
6479,12,757
6480,12,757
6481,12,757
6482,12,757
6483,12,757
6484,12,757
6485,15,62196
6486,15,8638
6487,15,8638
6488,15,8638
6489,15,8638
6490,15,8638
6491,15,8638
6492,15,8638
6493,15,8638
6494,15,8638
6495,15,8638
6496,15,8638
6497,15,8638
6498,15,8638
6499,15,8638
6500,15,8638
6501,15,8638
6502,15,8638
6503,15,8638
6504,15,8638
6505,15,8638
6506,15,8638
6507,15,8638
6508,15,8638
6509,15,8638
6510,15,8638
6511,15,8638
6512,15,8638
6513,15,8638
6514,15,8638
6515,15,8638
6516,15,8638
6517,11,215536
6518,11,215536
6519,11,215536
6520,11,215536
6521,11,215536
6522,11,215536
6523,11,215536
6524,15,1873
6525,15,1873
6526,15,1873
6527,15,1873
6528,15,1873
6529,15,1873
6530,15,1873
6531,15,1873
6532,15,1873
6533,15,1873
6534,15,1286049
6535,15,1286049
6536,15,1286049
6537,15,1286049
6538,15,1286049
6539,15,1286049
6540,15,1286049
6541,15,1286049
6542,15,1286049
6543,15,1286049
6544,15,1286049
6545,15,1286049
6546,15,1286049
6547,15,1286049
6548,15,1286049
6549,15,1286049
6550,15,1286049
6551,15,1286049
6552,15,1286049
6553,15,1286049
6554,15,1286049
6555,15,1286049
6556,15,1286049
6557,15,1286049
6558,15,1286049
6559,15,1286049
6560,15,1286049
6561,15,1286049
6562,15,1286049
6563,15,1286049
6564,15,1286049
6565,15,1286049
6566,15,1286049
6567,15,1286049
6568,15,1286049
6569,13,122735
6570,13,122735
6571,13,122735
6572,13,122735
6573,13,122735
6574,13,122735
6575,13,122735
6576,13,122735
6577,13,122735
6578,14,4346
6579,14,4346
6580,14,4346
6581,14,4346
6582,14,4346
6583,14,4346
6584,14,4346
6585,14,4346
6586,14,4346
6587,14,4346
6588,14,4346
6589,26,18726
6590,26,18726
6591,26,18726
6592,13,1131
6593,13,1131
6594,13,1131
6595,13,1131
6596,13,1131
6597,13,1131
6598,13,1131
6599,13,1131
6600,13,1131
6601,13,1131
6602,13,1131
6603,12,143938
6604,11,748460
6605,11,748460
6606,11,748460
6607,13,8671
6608,13,8671
6609,13,8671
6610,12,5731
6611,12,5731
6612,12,5731
6613,12,5731
6614,12,5731
6615,12,5731
6616,12,5731
6617,11,13517
6618,11,13517
6619,11,13517
6620,11,13517
6621,11,13517
6622,11,13517
6623,11,13517
6624,11,13517
6625,11,13517
6626,11,13517
6627,17,3218
6628,17,3218
6629,17,3218
6630,17,3218
6631,17,3218
6632,17,3218
6633,17,3218
6634,11,17538
6635,11,17538
6636,11,17538
6637,11,17538
6638,11,17538
6639,11,17538
6640,11,17538
6641,11,17538
6642,11,17538
6643,11,17538
6644,11,17538
6645,11,17538
6646,11,17538
6647,14,50487
6648,14,50487
6649,14,50487
6650,14,50487
6651,14,50487
6652,14,50487
6653,14,50487
6654,12,50489
6655,14,833
6656,14,833
6657,14,833
6658,14,833
6659,14,833
6660,14,833
6661,14,833
6662,14,833
6663,14,833
6664,14,833
6665,14,833
6666,14,833
6667,14,833
6668,14,833
6669,14,833
6670,14,833
6671,14,833
6672,14,833
6673,14,833
6674,14,833
6675,14,833
6676,14,833
6677,14,833
6678,15,1129870
6679,15,1129870
6680,15,1129870
6681,15,1129870
6682,15,1129870
6683,15,1129870
6684,15,1129870
6685,15,1129870
6686,15,1129870
6687,15,1129870
6688,15,1129870
6689,15,1129870
6690,15,1129870
6691,15,1129870
6692,9,38635
6693,9,38635
6694,9,38635
6695,9,38635
6696,12,2799
6697,12,2799
6698,12,2799
6699,12,2799
6700,12,2799
6701,12,2799
6702,12,2799
6703,12,2799
6704,12,2799
6705,12,2799
6706,12,2799
6707,12,2799
6708,12,2799
6709,12,2799
6710,12,2799
6711,12,2799
6712,12,2799
6713,12,2799
6714,12,2799
6715,12,2799
6716,18,1606309
6717,17,50225
6718,17,50225
6719,17,50225
6720,17,50225
6721,17,50225
6722,17,50225
6723,17,50225
6724,17,50225
6725,17,50225
6726,17,50225
6727,17,50225
6728,17,50225
6729,17,50225
6730,17,50225
6731,17,50225
6732,17,50225
6733,17,50225
6734,17,50225
6735,17,50225
6736,17,50225
6737,17,50225
6738,17,50225
6739,17,50225
6740,17,50225
6741,17,50225
6742,17,50225
6743,17,50225
6744,17,50225
6745,12,3769
6746,12,3769
6747,12,3769
6748,12,3769
6749,12,3769
6750,12,3769
6751,12,3769
6752,12,3769
6753,12,4264
6754,12,4264
6755,12,4264
6756,12,4264
6757,12,4264
6758,12,4264
6759,12,4264
6760,12,4264
6761,12,4264
6762,12,4264
6763,12,4264
6764,12,4264
6765,12,4264
6766,12,4264
6767,12,4264
6768,12,4264
6769,12,4264
6770,12,4264
6771,14,6973
6772,14,6973
6773,14,6973
6774,14,6973
6775,14,6973
6776,14,6973
6777,14,6973
6778,11,6811
6779,11,6811
6780,11,6811
6781,11,6811
6782,11,6811
6783,11,6811
6784,11,6811
6785,11,6811
6786,11,6811
6787,11,6811
6788,11,6811
6789,11,6811
6790,20,664133
6791,20,664133
6792,20,664133
6793,20,664133
6794,20,664133
6795,20,664133
6796,20,664133
6797,20,664133
6798,20,664133
6799,10,753
6800,10,753
6801,10,753
6802,10,753
6803,10,753
6804,10,753
6805,10,753
6806,10,753
6807,10,753
6808,10,753
6809,10,753
6810,10,753
6811,10,753
6812,10,753
6813,10,753
6814,10,753
6815,10,753
6816,10,753
6817,10,753
6818,10,753
6819,10,753
6820,10,753
6821,10,753
6822,18,4134
6823,18,4134
6824,18,4134
6825,18,4134
6826,18,4134
6827,18,4134
6828,13,12085
6829,15,95954
6830,15,95954
6831,15,95954
6832,15,95954
6833,15,95954
6834,13,193029
6835,13,193029
6836,13,193029
6837,13,193029
6838,12,232661
6839,12,232661
6840,12,232661
6841,12,232661
6842,11,52424
6843,11,52424
6844,11,52424
6845,11,52424
6846,11,52424
6847,11,52424
6848,11,52424
6849,11,52424
6850,11,52424
6851,11,52424
6852,11,52424
6853,11,52424
6854,11,52424
6855,11,52424
6856,11,52424
6857,11,52424
6858,11,52424
6859,11,52424
6860,19,12074
6861,19,12074
6862,19,12074
6863,19,12074
6864,19,12074
6865,19,12074
6866,19,12074
6867,19,12074
6868,19,12074
6869,19,12074
6870,19,12074
6871,19,12074
6872,13,11059
6873,14,147338
6874,13,4412
6875,13,4412
6876,13,4412
6877,13,4412
6878,13,4412
6879,17,1618389
6880,18,11911
6881,18,11911
6882,18,11911
6883,18,11911
6884,18,11911
6885,18,11911
6886,18,11911
6887,18,103785
6888,11,6240
6889,11,6240
6890,11,6240
6891,11,6240
6892,11,6240
6893,11,6240
6894,11,14165
6895,11,14165
6896,11,14165
6897,11,14165
6898,11,14165
6899,11,14165
6900,11,14165
6901,11,14165
6902,11,14165
6903,15,1081683
6904,15,145270
6905,15,145270
6906,15,145270
6907,15,145270
6908,15,145270
6909,15,145270
6910,15,145270
6911,15,145270
6912,17,1100645
6913,13,17502
6914,13,17502
6915,13,17502
6916,13,17502
6917,13,17502
6918,13,17502
6919,13,17502
6920,13,17502
6921,13,17502
6922,13,17502
6923,13,17502
6924,13,17502
6925,13,17502
6926,13,17502
6927,13,17502
6928,13,17502
6929,13,17502
6930,13,17502
6931,13,17502
6932,13,17502
6933,13,17502
6934,13,17502
6935,13,17502
6936,13,17502
6937,13,17502
6938,13,17502
6939,13,17502
6940,14,58448
6941,18,1919771
6942,18,1919771
6943,11,20597
6944,11,20597
6945,11,20597
6946,11,20597
6947,11,20597
6948,14,9976
6949,14,9976
6950,14,9976
6951,14,9976
6952,14,9976
6953,14,9976
6954,14,9976
6955,14,9976
6956,19,158906
6957,19,158906
6958,19,158906
6959,19,158906
6960,19,158906
6961,19,158906
6962,19,158906
6963,19,158906
6964,19,158906
6965,19,158906
6966,19,158906
6967,12,2724
6968,12,2724
6969,12,2724
6970,12,2724
6971,12,2724
6972,12,2724
6973,12,2724
6974,12,2724
6975,19,946
6976,19,946
6977,19,946
6978,19,946
6979,19,946
6980,19,946
6981,19,946
6982,19,946
6983,19,946
6984,19,946
6985,19,946
6986,19,946
6987,19,946
6988,19,946
6989,19,946
6990,19,946
6991,19,946
6992,19,946
6993,11,1469073
6994,11,1469073
6995,11,437493
6996,11,437493
6997,11,437493
6998,11,437493
6999,11,437493
7000,11,437493
7001,11,437493
7002,13,10725
7003,13,10725
7004,13,10725
7005,13,10725
7006,13,10725
7007,13,9291
7008,13,9291
7009,13,9291
7010,13,9291
7011,13,9291
7012,13,9291
7013,13,9291
7014,13,9291
7015,13,9291
7016,13,9291
7017,11,9290
7018,11,9290
7019,11,9290
7020,11,9290
7021,11,9290
7022,11,9290
7023,11,9290
7024,11,9290
7025,11,9290
7026,11,9290
7027,11,9290
7028,11,9290
7029,14,9289
7030,14,9289
7031,14,9289
7032,14,9289
7033,14,9289
7034,14,9289
7035,14,9289
7036,13,46268
7037,13,46268
7038,13,46268
7039,13,46268
7040,15,74867
7041,15,74867
7042,15,74867
7043,15,74867
7044,15,74867
7045,15,74867
7046,15,74867
7047,13,3168
7048,13,3168
7049,13,3168
7050,13,3168
7051,13,3168
7052,13,3168
7053,13,3168
7054,13,22846
7055,13,22846
7056,13,22846
7057,13,22846
7058,13,22846
7059,13,22846
7060,13,22846
7061,13,22846
7062,13,22846
7063,12,306811
7064,12,306811
7065,12,306811
7066,12,306811
7067,12,306811
7068,12,306811
7069,12,306811
7070,12,306811
7071,12,306811
7072,12,306811
7073,12,306811
7074,13,1758757
7075,13,1758757
7076,12,2171
7077,12,2171
7078,12,2171
7079,12,2171
7080,12,2171
7081,12,2171
7082,12,2171
7083,12,2171
7084,12,2171
7085,12,2171
7086,12,2171
7087,12,2171
7088,12,2171
7089,12,2171
7090,12,2171
7091,12,2171
7092,12,2171
7093,12,2171
7094,10,2317
7095,10,2317
7096,10,2317
7097,10,2317
7098,10,2317
7099,10,2317
7100,10,2317
7101,10,2317
7102,10,2317
7103,10,2317
7104,10,2317
7105,10,2317
7106,10,2317
7107,10,2317
7108,10,2317
7109,15,25380
7110,15,25380
7111,15,25380
7112,18,7332
7113,18,7332
7114,18,7332
7115,18,7332
7116,18,7332
7117,18,7332
7118,18,7332
7119,18,7332
7120,18,7332
7121,18,7332
7122,18,7332
7123,18,7332
7124,18,7332
7125,18,7332
7126,18,7332
7127,18,813
7128,18,813
7129,18,813
7130,18,813
7131,18,813
7132,18,813
7133,18,813
7134,18,813
7135,18,813
7136,18,813
7137,18,813
7138,18,813
7139,18,813
7140,18,813
7141,18,813
7142,18,813
7143,18,813
7144,18,813
7145,18,813
7146,16,461059
7147,10,905588
7148,12,1187468
7149,12,1187468
7150,12,1187468
7151,12,1187468
7152,12,1187468
7153,12,1187468
7154,12,434
7155,12,434
7156,12,434
7157,12,434
7158,12,434
7159,12,434
7160,12,434
7161,12,434
7162,12,434
7163,12,434
7164,12,434
7165,12,434
7166,12,434
7167,12,434
7168,12,434
7169,12,434
7170,16,3047
7171,16,3047
7172,16,3047
7173,16,3047
7174,16,3047
7175,16,3047
7176,16,3047
7177,16,3047
7178,16,3047
7179,16,3047
7180,16,3047
7181,16,3047
7182,16,3047
7183,16,3047
7184,16,3047
7185,16,3047
7186,16,3047
7187,10,16165
7188,10,16165
7189,10,16165
7190,10,16165
7191,10,16165
7192,10,16165
7193,10,16165
7194,10,16165
7195,10,16165
7196,10,16165
7197,10,16165
7198,10,16165
7199,10,16165
7200,10,16165
7201,10,16165
7202,10,16165
7203,10,16165
7204,10,16165
7205,10,16165
7206,10,16165
7207,10,16165
7208,10,16165
7209,10,16165
7210,10,16165
7211,10,16165
7212,10,16165
7213,10,16165
7214,10,16165
7215,10,16165
7216,10,16165
7217,10,16165
7218,10,16165
7219,15,408
7220,15,408
7221,19,25850
7222,19,25850
7223,19,25850
7224,19,25850
7225,19,25850
7226,19,25850
7227,19,25850
