,ID,DATUM_VON,DATUM_BIS,DAUER,JAHR,MONAT
5118,132899,2006-03-17,2006-03-23,6,2006,3
5117,132899,2006-01-06,2006-01-12,6,2006,1
5116,132899,2006-01-20,2006-01-26,6,2006,1
5119,132899,2005-12-16,2005-12-22,6,2005,12
5115,132899,2006-03-10,2006-03-16,6,2006,3
5112,132899,2006-03-03,2006-03-09,6,2006,3
12770,133627,2005-11-04,2005-11-10,6,2005,11
12771,133627,2005-11-18,2005-11-24,6,2005,11
12772,133627,2005-10-31,2005-11-03,3,2005,11
12773,133627,2005-11-11,2005-11-17,6,2005,11
12769,133627,2005-11-25,2005-12-01,6,2005,12
5770,133685,2005-09-19,2005-09-25,6,2005,9
5768,133685,2005-10-31,2005-11-03,3,2005,11
5766,133685,2005-11-11,2005-11-17,6,2005,11
5765,133685,2005-09-05,2005-09-11,6,2005,9
5764,133685,2005-11-04,2005-11-10,6,2005,11
5769,133685,2005-10-03,2005-10-09,6,2005,10
5773,133685,2005-10-17,2005-10-23,6,2005,10
5772,133685,2005-09-12,2005-09-18,6,2005,9
5767,133685,2005-11-18,2005-11-24,6,2005,11
5774,133685,2005-11-25,2005-12-01,6,2005,12
5775,133685,2005-10-10,2005-10-16,6,2005,10
5776,133685,2005-10-24,2005-10-30,6,2005,10
5771,133685,2005-09-26,2005-10-02,6,2005,10
8191,134484,2005-09-12,2005-09-18,6,2005,9
8183,134484,2005-08-15,2005-08-21,6,2005,8
8189,134484,2005-09-05,2005-09-11,6,2005,9
8188,134484,2005-10-03,2005-10-09,6,2005,10
8182,134484,2005-10-10,2005-10-16,6,2005,10
8181,134484,2005-10-17,2005-10-23,6,2005,10
8180,134484,2005-11-11,2005-11-17,6,2005,11
8190,134484,2005-08-22,2005-08-28,6,2005,8
8192,134484,2005-08-29,2005-09-04,6,2005,9
8187,134484,2005-10-24,2005-10-30,6,2005,10
8179,134484,2005-09-19,2005-09-25,6,2005,9
8184,134484,2005-09-26,2005-10-02,6,2005,10
8186,134484,2005-10-31,2005-11-03,3,2005,11
8185,134484,2005-11-04,2005-11-10,6,2005,11
8165,134796,2005-08-15,2005-08-21,6,2005,8
8164,134796,2005-08-29,2005-09-04,6,2005,9
8166,134796,2005-08-22,2005-08-28,6,2005,8
13970,136740,2005-09-19,2005-09-25,6,2005,9
13971,136740,2005-09-26,2005-10-02,6,2005,10
13972,136740,2005-09-12,2005-09-18,6,2005,9
8733,138235,2006-02-03,2006-02-09,6,2006,2
8735,138235,2006-01-27,2006-02-02,6,2006,2
8734,138235,2006-02-10,2006-02-16,6,2006,2
161,138406,1977-02-14,1977-02-20,6,1977,2
158,138406,1977-01-31,1977-02-06,6,1977,2
159,138406,1977-02-28,1977-03-06,6,1977,3
160,138406,1977-02-21,1977-02-27,6,1977,2
157,138406,1977-02-07,1977-02-13,6,1977,2
11668,139852,2005-10-03,2005-10-09,6,2005,10
11667,139852,2005-10-17,2005-10-23,6,2005,10
11664,139852,2005-10-10,2005-10-16,6,2005,10
11666,139852,2005-09-26,2005-10-02,6,2005,10
11665,139852,2005-09-19,2005-09-25,6,2005,9
10621,140329,2005-12-16,2005-12-22,6,2005,12
