,ID,Number_of_Stopwords,Stopword_Percentage
0,1148163,35,0.001537650470081715
1,1148163,35,0.001537650470081715
2,1148163,35,0.001537650470081715
3,1148163,35,0.001537650470081715
4,1148163,35,0.001537650470081715
5,1148163,35,0.001537650470081715
6,1148163,35,0.001537650470081715
7,1148163,35,0.001537650470081715
8,1148163,35,0.001537650470081715
9,1148163,35,0.001537650470081715
10,1148163,35,0.001537650470081715
11,7341,38,0.001669449081803005
12,7341,38,0.001669449081803005
13,7341,38,0.001669449081803005
14,7341,38,0.001669449081803005
15,7341,38,0.001669449081803005
16,7341,38,0.001669449081803005
17,7341,38,0.001669449081803005
18,7341,38,0.001669449081803005
19,7341,38,0.001669449081803005
20,7341,38,0.001669449081803005
21,7341,38,0.001669449081803005
22,121700,16,0.0007029259291802127
23,8536,10,0.0004393287057376329
24,8536,10,0.0004393287057376329
25,8536,10,0.0004393287057376329
26,8536,10,0.0004393287057376329
27,8536,10,0.0004393287057376329
28,8536,10,0.0004393287057376329
29,1378,29,0.0012740532466391354
30,1378,29,0.0012740532466391354
31,1378,29,0.0012740532466391354
32,1378,29,0.0012740532466391354
33,1378,29,0.0012740532466391354
34,1378,29,0.0012740532466391354
35,1378,29,0.0012740532466391354
36,1378,29,0.0012740532466391354
37,1378,29,0.0012740532466391354
38,1378,29,0.0012740532466391354
39,1378,29,0.0012740532466391354
40,1378,29,0.0012740532466391354
41,1378,29,0.0012740532466391354
42,1378,29,0.0012740532466391354
43,1378,29,0.0012740532466391354
44,1378,29,0.0012740532466391354
45,1378,29,0.0012740532466391354
46,1378,29,0.0012740532466391354
47,1378,29,0.0012740532466391354
48,1378,29,0.0012740532466391354
49,1378,29,0.0012740532466391354
50,1378,29,0.0012740532466391354
51,1378,29,0.0012740532466391354
52,1378,29,0.0012740532466391354
53,1378,29,0.0012740532466391354
54,1378,29,0.0012740532466391354
55,1378,29,0.0012740532466391354
56,55161,41,0.0018012476935242948
57,82615,33,0.0014497847289341886
58,82615,33,0.0014497847289341886
59,82615,33,0.0014497847289341886
60,82615,33,0.0014497847289341886
61,82615,33,0.0014497847289341886
62,82615,33,0.0014497847289341886
63,82615,33,0.0014497847289341886
64,161002,23,0.0010104560231965556
65,17499,26,0.0011422546349178456
66,17499,26,0.0011422546349178456
67,17499,26,0.0011422546349178456
68,17499,26,0.0011422546349178456
69,17499,26,0.0011422546349178456
70,17499,26,0.0011422546349178456
71,17499,26,0.0011422546349178456
72,17499,26,0.0011422546349178456
73,17499,26,0.0011422546349178456
74,17499,26,0.0011422546349178456
75,17499,26,0.0011422546349178456
76,17499,26,0.0011422546349178456
77,17499,26,0.0011422546349178456
78,17499,26,0.0011422546349178456
79,17499,26,0.0011422546349178456
80,17499,26,0.0011422546349178456
81,17499,26,0.0011422546349178456
82,17499,26,0.0011422546349178456
83,17499,26,0.0011422546349178456
84,17499,26,0.0011422546349178456
85,17499,26,0.0011422546349178456
86,639243,28,0.0012301203760653721
87,19941,36,0.0015815833406554783
88,19941,36,0.0015815833406554783
89,19941,36,0.0015815833406554783
90,19941,36,0.0015815833406554783
91,19941,36,0.0015815833406554783
92,19941,36,0.0015815833406554783
93,19941,36,0.0015815833406554783
94,19941,36,0.0015815833406554783
95,19941,36,0.0015815833406554783
96,19941,36,0.0015815833406554783
97,19941,36,0.0015815833406554783
98,19941,36,0.0015815833406554783
99,19941,36,0.0015815833406554783
100,19941,36,0.0015815833406554783
101,19941,36,0.0015815833406554783
102,19941,36,0.0015815833406554783
103,19941,36,0.0015815833406554783
104,19941,36,0.0015815833406554783
105,919703,6,0.0002635972234425797
106,15396,38,0.001669449081803005
107,15396,38,0.001669449081803005
108,15396,38,0.001669449081803005
109,15396,38,0.001669449081803005
110,3429,23,0.0010104560231965556
111,3429,23,0.0010104560231965556
112,3429,23,0.0010104560231965556
113,3429,23,0.0010104560231965556
114,3429,23,0.0010104560231965556
115,3429,23,0.0010104560231965556
116,3429,23,0.0010104560231965556
117,3429,23,0.0010104560231965556
118,3429,23,0.0010104560231965556
119,9194,46,0.0020209120463931113
120,1125750,26,0.0011422546349178456
121,1125750,26,0.0011422546349178456
122,1125750,26,0.0011422546349178456
123,1125750,26,0.0011422546349178456
124,1125750,26,0.0011422546349178456
125,1125750,26,0.0011422546349178456
126,1125750,26,0.0011422546349178456
127,1125750,26,0.0011422546349178456
128,1125750,26,0.0011422546349178456
129,1125750,26,0.0011422546349178456
130,1125750,26,0.0011422546349178456
131,1125750,26,0.0011422546349178456
132,1125750,26,0.0011422546349178456
133,1125750,26,0.0011422546349178456
134,1125750,26,0.0011422546349178456
135,1522114,33,0.0014497847289341886
136,1522114,33,0.0014497847289341886
137,1522114,33,0.0014497847289341886
138,302121,14,0.0006150601880326861
139,302121,14,0.0006150601880326861
140,302121,14,0.0006150601880326861
141,302121,14,0.0006150601880326861
142,302121,14,0.0006150601880326861
143,302121,14,0.0006150601880326861
144,302121,14,0.0006150601880326861
145,15710,23,0.0010104560231965556
146,15710,23,0.0010104560231965556
147,15710,23,0.0010104560231965556
148,15710,23,0.0010104560231965556
149,15710,23,0.0010104560231965556
150,15710,23,0.0010104560231965556
151,15710,23,0.0010104560231965556
152,15710,23,0.0010104560231965556
153,15710,23,0.0010104560231965556
154,15710,23,0.0010104560231965556
155,15710,23,0.0010104560231965556
156,15710,23,0.0010104560231965556
157,15710,23,0.0010104560231965556
158,15710,23,0.0010104560231965556
159,15710,23,0.0010104560231965556
160,15710,23,0.0010104560231965556
161,15710,23,0.0010104560231965556
162,15710,23,0.0010104560231965556
163,4334,33,0.0014497847289341886
164,4334,33,0.0014497847289341886
165,4334,33,0.0014497847289341886
166,4334,33,0.0014497847289341886
167,104708,35,0.001537650470081715
168,104708,35,0.001537650470081715
169,104708,35,0.001537650470081715
170,104708,35,0.001537650470081715
171,104708,35,0.001537650470081715
172,138406,30,0.0013179861172128986
173,138406,30,0.0013179861172128986
174,138406,30,0.0013179861172128986
175,138406,30,0.0013179861172128986
176,138406,30,0.0013179861172128986
177,1527901,42,0.001845180564098058
178,1527901,42,0.001845180564098058
179,1527901,42,0.001845180564098058
180,1527901,42,0.001845180564098058
181,1527901,42,0.001845180564098058
182,472164,24,0.001054388893770319
183,472164,24,0.001054388893770319
184,472164,24,0.001054388893770319
185,472164,24,0.001054388893770319
186,64259,35,0.001537650470081715
187,154748,30,0.0013179861172128986
188,154748,30,0.0013179861172128986
189,154748,30,0.0013179861172128986
190,10698,27,0.0011861875054916089
191,10698,27,0.0011861875054916089
192,10698,27,0.0011861875054916089
193,10698,27,0.0011861875054916089
194,10698,27,0.0011861875054916089
195,10698,27,0.0011861875054916089
196,10698,27,0.0011861875054916089
197,10698,27,0.0011861875054916089
198,10698,27,0.0011861875054916089
199,10698,27,0.0011861875054916089
200,10698,27,0.0011861875054916089
201,10698,27,0.0011861875054916089
202,10698,27,0.0011861875054916089
203,10698,27,0.0011861875054916089
204,10698,27,0.0011861875054916089
205,10698,27,0.0011861875054916089
206,10698,27,0.0011861875054916089
207,116235,8,0.00035146296459010633
208,116235,8,0.00035146296459010633
209,116235,8,0.00035146296459010633
210,99697,38,0.001669449081803005
211,99697,38,0.001669449081803005
212,15822,30,0.0013179861172128986
213,15822,30,0.0013179861172128986
214,15822,30,0.0013179861172128986
215,15822,30,0.0013179861172128986
216,15822,30,0.0013179861172128986
217,15822,30,0.0013179861172128986
218,15822,30,0.0013179861172128986
219,15822,30,0.0013179861172128986
220,15822,30,0.0013179861172128986
221,15822,30,0.0013179861172128986
222,60059,22,0.0009665231526227924
223,4034,36,0.0015815833406554783
224,4034,36,0.0015815833406554783
225,4034,36,0.0015815833406554783
226,4034,36,0.0015815833406554783
227,1042,24,0.001054388893770319
228,1042,24,0.001054388893770319
229,1042,24,0.001054388893770319
230,1042,24,0.001054388893770319
231,1042,24,0.001054388893770319
232,1042,24,0.001054388893770319
233,1042,24,0.001054388893770319
234,1042,24,0.001054388893770319
235,1042,24,0.001054388893770319
236,1042,24,0.001054388893770319
237,7261,34,0.0014937175995079518
238,7261,34,0.0014937175995079518
239,7261,34,0.0014937175995079518
240,7261,34,0.0014937175995079518
241,7261,34,0.0014937175995079518
242,7261,34,0.0014937175995079518
243,7261,34,0.0014937175995079518
244,7261,34,0.0014937175995079518
245,7261,34,0.0014937175995079518
246,7261,34,0.0014937175995079518
247,7261,34,0.0014937175995079518
248,7261,34,0.0014937175995079518
249,7261,34,0.0014937175995079518
250,3053,16,0.0007029259291802127
251,3053,16,0.0007029259291802127
252,3053,16,0.0007029259291802127
253,3053,16,0.0007029259291802127
254,3053,16,0.0007029259291802127
255,3053,16,0.0007029259291802127
256,3053,16,0.0007029259291802127
257,3053,16,0.0007029259291802127
258,3053,16,0.0007029259291802127
259,3053,16,0.0007029259291802127
260,3053,16,0.0007029259291802127
261,3053,16,0.0007029259291802127
262,3053,16,0.0007029259291802127
263,3053,16,0.0007029259291802127
264,60169,45,0.001976979175819348
265,7339,27,0.0011861875054916089
266,7339,27,0.0011861875054916089
267,7339,27,0.0011861875054916089
268,7339,27,0.0011861875054916089
269,7339,27,0.0011861875054916089
270,7339,27,0.0011861875054916089
271,7339,27,0.0011861875054916089
272,7339,27,0.0011861875054916089
273,7339,27,0.0011861875054916089
274,7339,27,0.0011861875054916089
275,7339,27,0.0011861875054916089
276,7339,27,0.0011861875054916089
277,7339,27,0.0011861875054916089
278,7339,27,0.0011861875054916089
279,103440,41,0.0018012476935242948
280,26568,33,0.0014497847289341886
281,26568,33,0.0014497847289341886
282,26568,33,0.0014497847289341886
283,26568,33,0.0014497847289341886
284,26568,33,0.0014497847289341886
285,26568,33,0.0014497847289341886
286,26568,33,0.0014497847289341886
287,4295,14,0.0006150601880326861
288,4295,14,0.0006150601880326861
289,4295,14,0.0006150601880326861
290,4295,14,0.0006150601880326861
291,4295,14,0.0006150601880326861
292,7923,31,0.001361918987786662
293,7923,31,0.001361918987786662
294,7923,31,0.001361918987786662
295,7923,31,0.001361918987786662
296,7923,31,0.001361918987786662
297,7923,31,0.001361918987786662
298,7923,31,0.001361918987786662
299,7923,31,0.001361918987786662
300,4272,34,0.0014937175995079518
301,4272,34,0.0014937175995079518
302,4272,34,0.0014937175995079518
303,4272,34,0.0014937175995079518
304,4272,34,0.0014937175995079518
305,4272,34,0.0014937175995079518
306,4272,34,0.0014937175995079518
307,4272,34,0.0014937175995079518
308,4272,34,0.0014937175995079518
309,4272,34,0.0014937175995079518
310,4272,34,0.0014937175995079518
311,4272,34,0.0014937175995079518
312,4272,34,0.0014937175995079518
313,23011,38,0.001669449081803005
314,23011,38,0.001669449081803005
315,23011,38,0.001669449081803005
316,23011,38,0.001669449081803005
317,23011,38,0.001669449081803005
318,23011,38,0.001669449081803005
319,23011,38,0.001669449081803005
320,23011,38,0.001669449081803005
321,23011,38,0.001669449081803005
322,23011,38,0.001669449081803005
323,3172,12,0.0005271944468851594
324,3172,12,0.0005271944468851594
325,3172,12,0.0005271944468851594
326,3172,12,0.0005271944468851594
327,3172,12,0.0005271944468851594
328,3172,12,0.0005271944468851594
329,3172,12,0.0005271944468851594
330,3172,12,0.0005271944468851594
331,3172,12,0.0005271944468851594
332,3172,12,0.0005271944468851594
333,3172,12,0.0005271944468851594
334,3172,12,0.0005271944468851594
335,3172,12,0.0005271944468851594
336,3172,12,0.0005271944468851594
337,3172,12,0.0005271944468851594
338,302030,32,0.0014058518583604253
339,302030,32,0.0014058518583604253
340,302030,32,0.0014058518583604253
341,302030,32,0.0014058518583604253
342,37902,39,0.0017133819523767683
343,803383,20,0.0008786574114752658
344,82717,16,0.0007029259291802127
345,82717,16,0.0007029259291802127
346,15349,30,0.0013179861172128986
347,15349,30,0.0013179861172128986
348,15349,30,0.0013179861172128986
349,15349,30,0.0013179861172128986
350,15349,30,0.0013179861172128986
351,15349,30,0.0013179861172128986
352,15349,30,0.0013179861172128986
353,15349,30,0.0013179861172128986
354,15349,30,0.0013179861172128986
355,15349,30,0.0013179861172128986
356,15349,30,0.0013179861172128986
357,15349,30,0.0013179861172128986
358,84022,39,0.0017133819523767683
359,84022,39,0.0017133819523767683
360,84022,39,0.0017133819523767683
361,84022,39,0.0017133819523767683
362,84022,39,0.0017133819523767683
363,84022,39,0.0017133819523767683
364,16852,32,0.0014058518583604253
365,9528,35,0.001537650470081715
366,9528,35,0.001537650470081715
367,9528,35,0.001537650470081715
368,9528,35,0.001537650470081715
369,9528,35,0.001537650470081715
370,9528,35,0.001537650470081715
371,9528,35,0.001537650470081715
372,9528,35,0.001537650470081715
373,9528,35,0.001537650470081715
374,9528,35,0.001537650470081715
375,46593,22,0.0009665231526227924
376,46593,22,0.0009665231526227924
377,90901,37,0.0016255162112292418
378,90901,37,0.0016255162112292418
379,90901,37,0.0016255162112292418
380,90901,37,0.0016255162112292418
381,90901,37,0.0016255162112292418
382,90901,37,0.0016255162112292418
383,90901,37,0.0016255162112292418
384,90901,37,0.0016255162112292418
385,7353,29,0.0012740532466391354
386,7353,29,0.0012740532466391354
387,7353,29,0.0012740532466391354
388,7353,29,0.0012740532466391354
389,7353,29,0.0012740532466391354
390,7353,29,0.0012740532466391354
391,7353,29,0.0012740532466391354
392,7353,29,0.0012740532466391354
393,1095345,30,0.0013179861172128986
394,5370,23,0.0010104560231965556
395,5370,23,0.0010104560231965556
396,5370,23,0.0010104560231965556
397,548881,24,0.001054388893770319
398,548881,24,0.001054388893770319
399,548881,24,0.001054388893770319
400,548881,24,0.001054388893770319
401,548881,24,0.001054388893770319
402,548881,24,0.001054388893770319
403,548881,24,0.001054388893770319
404,548881,24,0.001054388893770319
405,548881,24,0.001054388893770319
406,548881,24,0.001054388893770319
407,548881,24,0.001054388893770319
408,548881,24,0.001054388893770319
409,548881,24,0.001054388893770319
410,548881,24,0.001054388893770319
411,548881,24,0.001054388893770319
412,548881,24,0.001054388893770319
413,548881,24,0.001054388893770319
414,548881,24,0.001054388893770319
415,548881,24,0.001054388893770319
416,548881,24,0.001054388893770319
417,548881,24,0.001054388893770319
418,548881,24,0.001054388893770319
419,548881,24,0.001054388893770319
420,548881,24,0.001054388893770319
421,548881,24,0.001054388893770319
422,548881,24,0.001054388893770319
423,548881,24,0.001054388893770319
424,548881,24,0.001054388893770319
425,548881,24,0.001054388893770319
426,548881,24,0.001054388893770319
427,548881,24,0.001054388893770319
428,548881,24,0.001054388893770319
429,548881,24,0.001054388893770319
430,548881,24,0.001054388893770319
431,74111,37,0.0016255162112292418
432,74111,37,0.0016255162112292418
433,74111,37,0.0016255162112292418
434,74111,37,0.0016255162112292418
435,74111,37,0.0016255162112292418
436,74111,37,0.0016255162112292418
437,7328,8,0.00035146296459010633
438,7328,8,0.00035146296459010633
439,7328,8,0.00035146296459010633
440,7328,8,0.00035146296459010633
441,42321,36,0.0015815833406554783
442,42321,36,0.0015815833406554783
443,42321,36,0.0015815833406554783
444,4421,1,4.393287057376329e-05
445,4421,1,4.393287057376329e-05
446,4421,1,4.393287057376329e-05
447,4421,1,4.393287057376329e-05
448,4421,1,4.393287057376329e-05
449,4421,1,4.393287057376329e-05
450,4421,1,4.393287057376329e-05
451,4421,1,4.393287057376329e-05
452,4421,1,4.393287057376329e-05
453,4421,1,4.393287057376329e-05
454,4421,1,4.393287057376329e-05
455,4421,1,4.393287057376329e-05
456,4421,1,4.393287057376329e-05
457,4421,1,4.393287057376329e-05
458,4421,1,4.393287057376329e-05
459,1438493,27,0.0011861875054916089
460,512383,24,0.001054388893770319
461,17518,23,0.0010104560231965556
462,17518,23,0.0010104560231965556
463,17518,23,0.0010104560231965556
464,17518,23,0.0010104560231965556
465,17518,23,0.0010104560231965556
466,17518,23,0.0010104560231965556
467,17518,23,0.0010104560231965556
468,17518,23,0.0010104560231965556
469,2100255,49,0.002152710658114401
470,126740,32,0.0014058518583604253
471,126740,32,0.0014058518583604253
472,126740,32,0.0014058518583604253
473,8853,37,0.0016255162112292418
474,8853,37,0.0016255162112292418
475,125534,2,8.786574114752658e-05
476,2145022,45,0.001976979175819348
477,2145022,45,0.001976979175819348
478,2145022,45,0.001976979175819348
479,2145022,45,0.001976979175819348
480,2145022,45,0.001976979175819348
481,2145022,45,0.001976979175819348
482,2145022,45,0.001976979175819348
483,2145022,45,0.001976979175819348
484,2145022,45,0.001976979175819348
485,2145022,45,0.001976979175819348
486,2145022,45,0.001976979175819348
487,2145022,45,0.001976979175819348
488,2145022,45,0.001976979175819348
489,2145022,45,0.001976979175819348
490,2145022,45,0.001976979175819348
491,2145022,45,0.001976979175819348
492,2145022,45,0.001976979175819348
493,2145022,45,0.001976979175819348
494,2019,20,0.0008786574114752658
495,2019,20,0.0008786574114752658
496,2019,20,0.0008786574114752658
497,2019,20,0.0008786574114752658
498,2019,20,0.0008786574114752658
499,2019,20,0.0008786574114752658
500,2019,20,0.0008786574114752658
501,2019,20,0.0008786574114752658
502,2019,20,0.0008786574114752658
503,2019,20,0.0008786574114752658
504,2019,20,0.0008786574114752658
505,2019,20,0.0008786574114752658
506,7322,20,0.0008786574114752658
507,7322,20,0.0008786574114752658
508,7322,20,0.0008786574114752658
509,7322,20,0.0008786574114752658
510,7322,20,0.0008786574114752658
511,7322,20,0.0008786574114752658
512,7322,20,0.0008786574114752658
513,7322,20,0.0008786574114752658
514,7322,20,0.0008786574114752658
515,7322,20,0.0008786574114752658
516,714828,9,0.0003953958351638696
517,590342,23,0.0010104560231965556
518,13630,26,0.0011422546349178456
519,13630,26,0.0011422546349178456
520,13630,26,0.0011422546349178456
521,13630,26,0.0011422546349178456
522,13630,26,0.0011422546349178456
523,13630,26,0.0011422546349178456
524,13630,26,0.0011422546349178456
525,13630,26,0.0011422546349178456
526,13630,26,0.0011422546349178456
527,13630,26,0.0011422546349178456
528,13630,26,0.0011422546349178456
529,13630,26,0.0011422546349178456
530,13630,26,0.0011422546349178456
531,13630,26,0.0011422546349178456
532,13630,26,0.0011422546349178456
533,13630,26,0.0011422546349178456
534,13630,26,0.0011422546349178456
535,13630,26,0.0011422546349178456
536,13630,26,0.0011422546349178456
537,13630,26,0.0011422546349178456
538,13630,26,0.0011422546349178456
539,13630,26,0.0011422546349178456
540,13630,26,0.0011422546349178456
541,13630,26,0.0011422546349178456
542,13630,26,0.0011422546349178456
543,13630,26,0.0011422546349178456
544,13630,26,0.0011422546349178456
545,12728,10,0.0004393287057376329
546,12728,10,0.0004393287057376329
547,12728,10,0.0004393287057376329
548,12728,10,0.0004393287057376329
549,12728,10,0.0004393287057376329
550,12728,10,0.0004393287057376329
551,12728,10,0.0004393287057376329
552,12728,10,0.0004393287057376329
553,840219,18,0.0007907916703277392
554,345776,25,0.0010983217643440821
555,36107,31,0.001361918987786662
556,36107,31,0.001361918987786662
557,36107,31,0.001361918987786662
558,36107,31,0.001361918987786662
559,17860,25,0.0010983217643440821
560,17860,25,0.0010983217643440821
561,17860,25,0.0010983217643440821
562,17860,25,0.0010983217643440821
563,17860,25,0.0010983217643440821
564,17860,25,0.0010983217643440821
565,17860,25,0.0010983217643440821
566,17860,25,0.0010983217643440821
567,17860,25,0.0010983217643440821
568,17860,25,0.0010983217643440821
569,17860,25,0.0010983217643440821
570,17860,25,0.0010983217643440821
571,17860,25,0.0010983217643440821
572,17860,25,0.0010983217643440821
573,17860,25,0.0010983217643440821
574,17860,25,0.0010983217643440821
575,17860,25,0.0010983217643440821
576,17860,25,0.0010983217643440821
577,17860,25,0.0010983217643440821
578,17860,25,0.0010983217643440821
579,17860,25,0.0010983217643440821
580,17860,25,0.0010983217643440821
581,17860,25,0.0010983217643440821
582,17860,25,0.0010983217643440821
583,17860,25,0.0010983217643440821
584,17860,25,0.0010983217643440821
585,17860,25,0.0010983217643440821
586,17860,25,0.0010983217643440821
587,17860,25,0.0010983217643440821
588,17860,25,0.0010983217643440821
589,17860,25,0.0010983217643440821
590,17860,25,0.0010983217643440821
591,17860,25,0.0010983217643440821
592,17860,25,0.0010983217643440821
593,17860,25,0.0010983217643440821
594,17860,25,0.0010983217643440821
595,17860,25,0.0010983217643440821
596,299765,32,0.0014058518583604253
597,299765,32,0.0014058518583604253
598,299765,32,0.0014058518583604253
599,158699,25,0.0010983217643440821
600,158699,25,0.0010983217643440821
601,6303,44,0.0019330463052455848
602,6303,44,0.0019330463052455848
603,6303,44,0.0019330463052455848
604,6303,44,0.0019330463052455848
605,6303,44,0.0019330463052455848
606,6303,44,0.0019330463052455848
607,6303,44,0.0019330463052455848
608,6303,44,0.0019330463052455848
609,6303,44,0.0019330463052455848
610,6303,44,0.0019330463052455848
611,6303,44,0.0019330463052455848
612,6303,44,0.0019330463052455848
613,6303,44,0.0019330463052455848
614,6303,44,0.0019330463052455848
615,6303,44,0.0019330463052455848
616,6303,44,0.0019330463052455848
617,6303,44,0.0019330463052455848
618,6303,44,0.0019330463052455848
619,6303,44,0.0019330463052455848
620,6303,44,0.0019330463052455848
621,6303,44,0.0019330463052455848
622,6303,44,0.0019330463052455848
623,15387,25,0.0010983217643440821
624,15387,25,0.0010983217643440821
625,15387,25,0.0010983217643440821
626,15387,25,0.0010983217643440821
627,15387,25,0.0010983217643440821
628,15387,25,0.0010983217643440821
629,15387,25,0.0010983217643440821
630,15387,25,0.0010983217643440821
631,15387,25,0.0010983217643440821
632,15387,25,0.0010983217643440821
633,15387,25,0.0010983217643440821
634,15387,25,0.0010983217643440821
635,416031,21,0.000922590282049029
636,1130224,34,0.0014937175995079518
637,2146626,31,0.001361918987786662
638,2146626,31,0.001361918987786662
639,2146626,31,0.001361918987786662
640,2195543,27,0.0011861875054916089
641,2212072,46,0.0020209120463931113
642,2212072,46,0.0020209120463931113
643,2212072,46,0.0020209120463931113
644,2099894,31,0.001361918987786662
645,2146757,41,0.0018012476935242948
646,2121642,50,0.0021966435286881643
647,2147113,43,0.0018891134346718215
648,2122865,59,0.002592039363852034
649,2122865,59,0.002592039363852034
650,2146658,54,0.0023723750109832177
651,2125915,65,0.002855636587294614
652,2146696,45,0.001976979175819348
653,2146696,45,0.001976979175819348
654,2146696,45,0.001976979175819348
655,2146696,45,0.001976979175819348
656,2146696,45,0.001976979175819348
657,2146696,45,0.001976979175819348
658,2146696,45,0.001976979175819348
659,2189423,55,0.002416307881556981
660,2189854,64,0.0028117037167208507
661,2132686,67,0.0029435023284421404
662,2132686,67,0.0029435023284421404
663,2132686,67,0.0029435023284421404
664,2132686,67,0.0029435023284421404
665,2132686,67,0.0029435023284421404
666,2132686,67,0.0029435023284421404
667,2132686,67,0.0029435023284421404
668,2132686,67,0.0029435023284421404
669,2132686,67,0.0029435023284421404
670,2132686,67,0.0029435023284421404
671,2187111,49,0.002152710658114401
672,2187111,49,0.002152710658114401
673,2187111,49,0.002152710658114401
674,2187111,49,0.002152710658114401
675,2187111,49,0.002152710658114401
676,2217150,44,0.0019330463052455848
677,2187330,54,0.0023723750109832177
678,2217372,42,0.001845180564098058
679,2187332,54,0.0023723750109832177
680,2136753,43,0.0018891134346718215
681,2136753,43,0.0018891134346718215
682,2136753,43,0.0018891134346718215
683,2136753,43,0.0018891134346718215
684,2136754,40,0.0017573148229505316
685,2136756,30,0.0013179861172128986
686,2188911,63,0.0027677708461470874
687,2188911,63,0.0027677708461470874
688,2188911,63,0.0027677708461470874
689,2185200,59,0.002592039363852034
690,2189095,60,0.0026359722344257972
691,2189095,60,0.0026359722344257972
692,2189095,60,0.0026359722344257972
693,2185203,36,0.0015815833406554783
694,2189417,44,0.0019330463052455848
695,2185317,60,0.0026359722344257972
696,2185317,60,0.0026359722344257972
697,2189418,74,0.0032510324224584836
698,687497,8,0.00035146296459010633
699,687497,8,0.00035146296459010633
700,687497,8,0.00035146296459010633
701,2145659,41,0.0018012476935242948
702,2145659,41,0.0018012476935242948
703,2148637,62,0.002723837975573324
704,2148939,60,0.0026359722344257972
705,2146160,74,0.0032510324224584836
706,2146160,74,0.0032510324224584836
707,2146160,74,0.0032510324224584836
708,2207190,54,0.0023723750109832177
709,2208131,54,0.0023723750109832177
710,2208131,54,0.0023723750109832177
711,2208131,54,0.0023723750109832177
712,2208792,39,0.0017133819523767683
713,2208792,39,0.0017133819523767683
714,2208792,39,0.0017133819523767683
715,2208792,39,0.0017133819523767683
716,2208792,39,0.0017133819523767683
717,2208792,39,0.0017133819523767683
718,2208792,39,0.0017133819523767683
719,2208792,39,0.0017133819523767683
720,2208792,39,0.0017133819523767683
721,2208792,39,0.0017133819523767683
722,2208792,39,0.0017133819523767683
723,2207438,50,0.0021966435286881643
724,2208452,43,0.0018891134346718215
725,2208452,43,0.0018891134346718215
726,2208452,43,0.0018891134346718215
727,2209683,71,0.0031192338107371934
728,2209683,71,0.0031192338107371934
729,2207702,40,0.0017573148229505316
730,2207702,40,0.0017573148229505316
731,2207702,40,0.0017573148229505316
732,2207702,40,0.0017573148229505316
733,2210258,36,0.0015815833406554783
734,2210258,36,0.0015815833406554783
735,2210258,36,0.0015815833406554783
736,2210258,36,0.0015815833406554783
737,2210258,36,0.0015815833406554783
738,2210258,36,0.0015815833406554783
739,2210258,36,0.0015815833406554783
740,2210258,36,0.0015815833406554783
741,2210258,36,0.0015815833406554783
742,2208795,56,0.0024602407521307442
743,2209038,49,0.002152710658114401
744,2303584,49,0.002152710658114401
745,2209178,61,0.0026799051049995605
746,2209922,47,0.0020648449169668745
747,2214293,45,0.001976979175819348
748,2214293,45,0.001976979175819348
749,2214293,45,0.001976979175819348
750,2214293,45,0.001976979175819348
751,2214293,45,0.001976979175819348
752,2214293,45,0.001976979175819348
753,2214293,45,0.001976979175819348
754,2214293,45,0.001976979175819348
755,2214293,45,0.001976979175819348
756,2214293,45,0.001976979175819348
757,2214293,45,0.001976979175819348
758,2214293,45,0.001976979175819348
759,2214293,45,0.001976979175819348
760,2214293,45,0.001976979175819348
761,2214293,45,0.001976979175819348
762,2214293,45,0.001976979175819348
763,2290304,53,0.0023284421404094545
764,2290304,53,0.0023284421404094545
765,2290304,53,0.0023284421404094545
766,2209037,58,0.0025481064932782707
767,2209179,39,0.0017133819523767683
768,2209179,39,0.0017133819523767683
769,2095520,42,0.001845180564098058
770,2091860,39,0.0017133819523767683
771,2092443,69,0.003031368069589667
772,1520656,9,0.0003953958351638696
773,2096108,37,0.0016255162112292418
774,2096108,37,0.0016255162112292418
775,2209022,35,0.001537650470081715
776,2209022,35,0.001537650470081715
777,2091844,48,0.002108777787540638
778,2112479,23,0.0010104560231965556
779,1592131,28,0.0012301203760653721
780,1592131,28,0.0012301203760653721
781,1592131,28,0.0012301203760653721
782,1592131,28,0.0012301203760653721
783,1592131,28,0.0012301203760653721
784,1592131,28,0.0012301203760653721
785,1592131,28,0.0012301203760653721
786,1592131,28,0.0012301203760653721
787,1592131,28,0.0012301203760653721
788,1592131,28,0.0012301203760653721
789,2192443,60,0.0026359722344257972
790,2192474,49,0.002152710658114401
791,2192444,46,0.0020209120463931113
792,2192651,46,0.0020209120463931113
793,2192651,46,0.0020209120463931113
794,2075592,84,0.003690361128196116
795,2075592,84,0.003690361128196116
796,2075592,84,0.003690361128196116
797,2191110,63,0.0027677708461470874
798,2191110,63,0.0027677708461470874
799,2191110,63,0.0027677708461470874
800,2191110,63,0.0027677708461470874
801,2191110,63,0.0027677708461470874
802,2191110,63,0.0027677708461470874
803,2191110,63,0.0027677708461470874
804,2191110,63,0.0027677708461470874
805,2190593,48,0.002108777787540638
806,2190593,48,0.002108777787540638
807,2190593,48,0.002108777787540638
808,2190593,48,0.002108777787540638
809,2191073,31,0.001361918987786662
810,2074683,55,0.002416307881556981
811,2077089,53,0.0023284421404094545
812,2077089,53,0.0023284421404094545
813,2077089,53,0.0023284421404094545
814,2077313,44,0.0019330463052455848
815,2077313,44,0.0019330463052455848
816,2196226,54,0.0023723750109832177
817,2196226,54,0.0023723750109832177
